
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
327.005,um,Surface,Distance from Origin,12,1000019150,19223,
343.507,um,Surface,Distance from Origin,12,1000019180,19224,
359.293,um,Surface,Distance from Origin,12,1000018996,19225,
308.386,um,Surface,Distance from Origin,12,1000019133,19226,
326.716,um,Surface,Distance from Origin,12,1000019087,19227,
300.158,um,Surface,Distance from Origin,12,1000018773,19228,
278.88,um,Surface,Distance from Origin,12,1000019003,19229,
285.53,um,Surface,Distance from Origin,12,1000019002,19230,
284.322,um,Surface,Distance from Origin,12,1000018913,19231,
276.327,um,Surface,Distance from Origin,12,1000019004,19232,
278.393,um,Surface,Distance from Origin,12,1000018774,19233,
283.773,um,Surface,Distance from Origin,12,1000019049,19234,
273.725,um,Surface,Distance from Origin,12,1000019007,19235,
261.018,um,Surface,Distance from Origin,12,1000019191,19236,
247.164,um,Surface,Distance from Origin,12,1000018776,19237,
248.84,um,Surface,Distance from Origin,12,1000018964,19238,
210.38,um,Surface,Distance from Origin,12,1000018779,19239,
340.028,um,Surface,Distance from Origin,13,1000019240,19240,
381.371,um,Surface,Distance from Origin,13,1000018812,19241,
359.86,um,Surface,Distance from Origin,13,1000018947,19242,
388.939,um,Surface,Distance from Origin,13,1000019064,19243,
371.761,um,Surface,Distance from Origin,13,1000018755,19244,
408.957,um,Surface,Distance from Origin,13,1000019109,19245,
402.456,um,Surface,Distance from Origin,13,1000019108,19246,
405.684,um,Surface,Distance from Origin,13,1000018759,19247,
387.817,um,Surface,Distance from Origin,13,1000018816,19248,
390.055,um,Surface,Distance from Origin,13,1000018760,19249,
392.108,um,Surface,Distance from Origin,13,1000019114,19250,
387.676,um,Surface,Distance from Origin,13,1000018970,19251,
394.81,um,Surface,Distance from Origin,13,1000018930,19252,
390.339,um,Surface,Distance from Origin,13,1000018761,19253,
392.438,um,Surface,Distance from Origin,13,1000018762,19254,
399.684,um,Surface,Distance from Origin,13,1000018933,19255,
418.072,um,Surface,Distance from Origin,13,1000019216,19256,
436.475,um,Surface,Distance from Origin,13,1000018764,19257,
443.247,um,Surface,Distance from Origin,13,1000018978,19258,
431.789,um,Surface,Distance from Origin,13,1000018766,19259,
481.786,um,Surface,Distance from Origin,13,1000018799,19260,
495.006,um,Surface,Distance from Origin,13,1000018904,19261,
375.54,um,Surface,Distance from Origin,13,1000018770,19262,
334.684,um,Surface,Distance from Origin,13,1000019152,19263,
327.734,um,Surface,Distance from Origin,13,1000019150,19264,
360.292,um,Surface,Distance from Origin,13,1000018996,19265,
341.97,um,Surface,Distance from Origin,13,1000019180,19266,
308.691,um,Surface,Distance from Origin,13,1000019133,19267,
325.465,um,Surface,Distance from Origin,13,1000019087,19268,
300.482,um,Surface,Distance from Origin,13,1000018773,19269,
278.379,um,Surface,Distance from Origin,13,1000019003,19270,
278.622,um,Surface,Distance from Origin,13,1000019271,19271,
276.778,um,Surface,Distance from Origin,13,1000019004,19272,
276.092,um,Surface,Distance from Origin,13,1000018774,19273,
282.245,um,Surface,Distance from Origin,13,1000019049,19274,
272.688,um,Surface,Distance from Origin,13,1000019007,19275,
260.777,um,Surface,Distance from Origin,13,1000019191,19276,
245.822,um,Surface,Distance from Origin,13,1000018776,19277,
211.048,um,Surface,Distance from Origin,13,1000018779,19278,
382.849,um,Surface,Distance from Origin,14,1000018812,19279,
360.873,um,Surface,Distance from Origin,14,1000018947,19280,
372.974,um,Surface,Distance from Origin,14,1000018755,19281,
389.63,um,Surface,Distance from Origin,14,1000019064,19282,
410.075,um,Surface,Distance from Origin,14,1000019109,19283,
378.638,um,Surface,Distance from Origin,14,1000019284,19284,
403.081,um,Surface,Distance from Origin,14,1000019108,19285,
406.726,um,Surface,Distance from Origin,14,1000018759,19286,
387.786,um,Surface,Distance from Origin,14,1000018816,19287,
391.126,um,Surface,Distance from Origin,14,1000018760,19288,
392.817,um,Surface,Distance from Origin,14,1000019114,19289,
395.229,um,Surface,Distance from Origin,14,1000018930,19290,
389.065,um,Surface,Distance from Origin,14,1000018970,19291,
391.337,um,Surface,Distance from Origin,14,1000018761,19292,
393.045,um,Surface,Distance from Origin,14,1000018762,19293,
418.066,um,Surface,Distance from Origin,14,1000019216,19294,
436.775,um,Surface,Distance from Origin,14,1000018764,19295,
443.339,um,Surface,Distance from Origin,14,1000018978,19296,
426.21,um,Surface,Distance from Origin,14,1000019297,19297,
431.343,um,Surface,Distance from Origin,14,1000018766,19298,
481.901,um,Surface,Distance from Origin,14,1000018799,19299,
495.582,um,Surface,Distance from Origin,14,1000018904,19300,
340.293,um,Surface,Distance from Origin,14,1000019240,19301,
334.911,um,Surface,Distance from Origin,14,1000019152,19302,
374.138,um,Surface,Distance from Origin,14,1000018770,19303,
327.897,um,Surface,Distance from Origin,14,1000019150,19304,
342.482,um,Surface,Distance from Origin,14,1000019180,19305,
308.101,um,Surface,Distance from Origin,14,1000019133,19306,
324.686,um,Surface,Distance from Origin,14,1000019087,19307,
300.621,um,Surface,Distance from Origin,14,1000018773,19308,
279.244,um,Surface,Distance from Origin,14,1000019271,19309,
283.161,um,Surface,Distance from Origin,14,1000019310,19310,
277.236,um,Surface,Distance from Origin,14,1000018774,19311,
281.572,um,Surface,Distance from Origin,14,1000019049,19312,
273.515,um,Surface,Distance from Origin,14,1000019007,19313,
259.011,um,Surface,Distance from Origin,14,1000019191,19314,
245.305,um,Surface,Distance from Origin,14,1000018776,19315,
210.732,um,Surface,Distance from Origin,14,1000018779,19316,
388.053,um,Surface,Distance from Origin,15,1000019064,19317,
360.424,um,Surface,Distance from Origin,15,1000018947,19318,
371.228,um,Surface,Distance from Origin,15,1000018755,19319,
373.789,um,Surface,Distance from Origin,15,1000019284,19320,
404.748,um,Surface,Distance from Origin,15,1000018759,19321,
408.405,um,Surface,Distance from Origin,15,1000019109,19322,
402.198,um,Surface,Distance from Origin,15,1000019108,19323,
385.487,um,Surface,Distance from Origin,15,1000019324,19324,
392.013,um,Surface,Distance from Origin,15,1000019114,19325,
387.659,um,Surface,Distance from Origin,15,1000018970,19326,
390.069,um,Surface,Distance from Origin,15,1000018761,19327,
391.284,um,Surface,Distance from Origin,15,1000018762,19328,
416.212,um,Surface,Distance from Origin,15,1000019216,19329,
435.275,um,Surface,Distance from Origin,15,1000018764,19330,
442.182,um,Surface,Distance from Origin,15,1000018978,19331,
424.213,um,Surface,Distance from Origin,15,1000019297,19332,
429.868,um,Surface,Distance from Origin,15,1000018766,19333,
480.573,um,Surface,Distance from Origin,15,1000018799,19334,
493.976,um,Surface,Distance from Origin,15,1000018904,19335,
339.414,um,Surface,Distance from Origin,15,1000019240,19336,
334.638,um,Surface,Distance from Origin,15,1000019152,19337,
372.973,um,Surface,Distance from Origin,15,1000018770,19338,
326.741,um,Surface,Distance from Origin,15,1000019150,19339,
359.546,um,Surface,Distance from Origin,15,1000019340,19340,
341.77,um,Surface,Distance from Origin,15,1000019180,19341,
307.157,um,Surface,Distance from Origin,15,1000019133,19342,
323.626,um,Surface,Distance from Origin,15,1000019087,19343,
299.757,um,Surface,Distance from Origin,15,1000018773,19344,
278.638,um,Surface,Distance from Origin,15,1000019271,19345,
283.418,um,Surface,Distance from Origin,15,1000019310,19346,
275.41,um,Surface,Distance from Origin,15,1000018774,19347,
279.962,um,Surface,Distance from Origin,15,1000019049,19348,
271.439,um,Surface,Distance from Origin,15,1000019007,19349,
327.828,um,Surface,Distance from Origin,15,1000019350,19350,
258.256,um,Surface,Distance from Origin,15,1000019191,19351,
244.325,um,Surface,Distance from Origin,15,1000018776,19352,
260.442,um,Surface,Distance from Origin,15,1000019353,19353,
217.204,um,Surface,Distance from Origin,15,1000019354,19354,
210.211,um,Surface,Distance from Origin,15,1000018779,19355,
375.535,um,Surface,Distance from Origin,16,1000019284,19356,
405.355,um,Surface,Distance from Origin,16,1000018759,19357,
408.825,um,Surface,Distance from Origin,16,1000019109,19358,
402.907,um,Surface,Distance from Origin,16,1000019108,19359,
385.655,um,Surface,Distance from Origin,16,1000019324,19360,
383.208,um,Surface,Distance from Origin,16,1000019361,19361,
392.425,um,Surface,Distance from Origin,16,1000019114,19362,
387.349,um,Surface,Distance from Origin,16,1000018970,19363,
390.39,um,Surface,Distance from Origin,16,1000018761,19364,
390.835,um,Surface,Distance from Origin,16,1000018762,19365,
435.13,um,Surface,Distance from Origin,16,1000018764,19366,
416.855,um,Surface,Distance from Origin,16,1000019216,19367,
443.126,um,Surface,Distance from Origin,16,1000018978,19368,
425.779,um,Surface,Distance from Origin,16,1000019297,19369,
430.446,um,Surface,Distance from Origin,16,1000018766,19370,
481.309,um,Surface,Distance from Origin,16,1000018799,19371,
360.471,um,Surface,Distance from Origin,16,1000018947,19372,
387.717,um,Surface,Distance from Origin,16,1000019064,19373,
339.257,um,Surface,Distance from Origin,16,1000019240,19374,
335.139,um,Surface,Distance from Origin,16,1000019152,19375,
373.595,um,Surface,Distance from Origin,16,1000018770,19376,
327.388,um,Surface,Distance from Origin,16,1000019150,19377,
359.448,um,Surface,Distance from Origin,16,1000019340,19378,
340.959,um,Surface,Distance from Origin,16,1000019180,19379,
307.479,um,Surface,Distance from Origin,16,1000019133,19380,
324.452,um,Surface,Distance from Origin,16,1000019087,19381,
299.743,um,Surface,Distance from Origin,16,1000018773,19382,
278.737,um,Surface,Distance from Origin,16,1000019271,19383,
282.521,um,Surface,Distance from Origin,16,1000019310,19384,
274.752,um,Surface,Distance from Origin,16,1000018774,19385,
280.355,um,Surface,Distance from Origin,16,1000019049,19386,
327.68,um,Surface,Distance from Origin,16,1000019350,19387,
246.083,um,Surface,Distance from Origin,16,1000018776,19388,
260.021,um,Surface,Distance from Origin,16,1000019191,19389,
259.851,um,Surface,Distance from Origin,16,1000019353,19390,
216.744,um,Surface,Distance from Origin,16,1000019354,19391,
209.276,um,Surface,Distance from Origin,16,1000018779,19392,
388.674,um,Surface,Distance from Origin,17,1000019064,19393,
359.883,um,Surface,Distance from Origin,17,1000018947,19394,
384.487,um,Surface,Distance from Origin,17,1000019395,19395,
414.946,um,Surface,Distance from Origin,17,1000019396,19396,
375.139,um,Surface,Distance from Origin,17,1000019284,19397,
384.99,um,Surface,Distance from Origin,17,1000019324,19398,
402.565,um,Surface,Distance from Origin,17,1000019108,19399,
382.226,um,Surface,Distance from Origin,17,1000019361,19400,
405.949,um,Surface,Distance from Origin,17,1000018759,19401,
394.42,um,Surface,Distance from Origin,17,1000019114,19402,
387.2,um,Surface,Distance from Origin,17,1000018970,19403,
389.885,um,Surface,Distance from Origin,17,1000018761,19404,
395.805,um,Surface,Distance from Origin,17,1000019405,19405,
391.581,um,Surface,Distance from Origin,17,1000018762,19406,
416.708,um,Surface,Distance from Origin,17,1000019216,19407,
435.392,um,Surface,Distance from Origin,17,1000018764,19408,
426.318,um,Surface,Distance from Origin,17,1000019297,19409,
430.875,um,Surface,Distance from Origin,17,1000018766,19410,
481.924,um,Surface,Distance from Origin,17,1000018799,19411,
353.426,um,Surface,Distance from Origin,17,1000019412,19412,
335.129,um,Surface,Distance from Origin,17,1000019152,19413,
338.753,um,Surface,Distance from Origin,17,1000019240,19414,
372.922,um,Surface,Distance from Origin,17,1000018770,19415,
326.252,um,Surface,Distance from Origin,17,1000019150,19416,
358.642,um,Surface,Distance from Origin,17,1000019340,19417,
339.728,um,Surface,Distance from Origin,17,1000019180,19418,
308.086,um,Surface,Distance from Origin,17,1000019133,19419,
323.658,um,Surface,Distance from Origin,17,1000019087,19420,
299.491,um,Surface,Distance from Origin,17,1000018773,19421,
280.789,um,Surface,Distance from Origin,17,1000019271,19422,
283.143,um,Surface,Distance from Origin,17,1000019310,19423,
275.64,um,Surface,Distance from Origin,17,1000018774,19424,
279.72,um,Surface,Distance from Origin,17,1000019049,19425,
330.228,um,Surface,Distance from Origin,17,1000019350,19426,
259.632,um,Surface,Distance from Origin,17,1000019191,19427,
245.12,um,Surface,Distance from Origin,17,1000018776,19428,
260.885,um,Surface,Distance from Origin,17,1000019353,19429,
215.525,um,Surface,Distance from Origin,17,1000019354,19430,
208.343,um,Surface,Distance from Origin,17,1000018779,19431,
389.315,um,Surface,Distance from Origin,18,1000019064,19432,
384.958,um,Surface,Distance from Origin,18,1000019395,19433,
415.384,um,Surface,Distance from Origin,18,1000019396,19434,
373.204,um,Surface,Distance from Origin,18,1000019284,19435,
377.301,um,Surface,Distance from Origin,18,1000019436,19436,
383.886,um,Surface,Distance from Origin,18,1000019324,19437,
400.894,um,Surface,Distance from Origin,18,1000019108,19438,
383.319,um,Surface,Distance from Origin,18,1000019361,19439,
407.355,um,Surface,Distance from Origin,18,1000018759,19440,
387.01,um,Surface,Distance from Origin,18,1000018970,19441,
397.581,um,Surface,Distance from Origin,18,1000019114,19442,
396.828,um,Surface,Distance from Origin,18,1000019405,19443,
392.593,um,Surface,Distance from Origin,18,1000018762,19444,
417.577,um,Surface,Distance from Origin,18,1000019216,19445,
435.85,um,Surface,Distance from Origin,18,1000018764,19446,
426.967,um,Surface,Distance from Origin,18,1000019297,19447,
431.881,um,Surface,Distance from Origin,18,1000018766,19448,
481.845,um,Surface,Distance from Origin,18,1000018799,19449,
494.119,um,Surface,Distance from Origin,18,1000019450,19450,
353.807,um,Surface,Distance from Origin,18,1000019412,19451,
335.203,um,Surface,Distance from Origin,18,1000019152,19452,
339.822,um,Surface,Distance from Origin,18,1000019240,19453,
375.039,um,Surface,Distance from Origin,18,1000018770,19454,
326.991,um,Surface,Distance from Origin,18,1000019150,19455,
357.409,um,Surface,Distance from Origin,18,1000019340,19456,
340.112,um,Surface,Distance from Origin,18,1000019180,19457,
308.903,um,Surface,Distance from Origin,18,1000019133,19458,
322.923,um,Surface,Distance from Origin,18,1000019087,19459,
300.454,um,Surface,Distance from Origin,18,1000018773,19460,
280.044,um,Surface,Distance from Origin,18,1000019271,19461,
284.251,um,Surface,Distance from Origin,18,1000019310,19462,
276.196,um,Surface,Distance from Origin,18,1000018774,19463,
280.25,um,Surface,Distance from Origin,18,1000019049,19464,
256.784,um,Surface,Distance from Origin,18,1000019465,19465,
330.646,um,Surface,Distance from Origin,18,1000019350,19466,
260.092,um,Surface,Distance from Origin,18,1000019191,19467,
245.065,um,Surface,Distance from Origin,18,1000018776,19468,
260.885,um,Surface,Distance from Origin,18,1000019353,19469,
216.387,um,Surface,Distance from Origin,18,1000019354,19470,
388.619,um,Surface,Distance from Origin,19,1000019064,19471,
354.35,um,Surface,Distance from Origin,19,1000019472,19472,
385.323,um,Surface,Distance from Origin,19,1000019395,19473,
415.775,um,Surface,Distance from Origin,19,1000019396,19474,
373.238,um,Surface,Distance from Origin,19,1000019284,19475,
373.834,um,Surface,Distance from Origin,19,1000019436,19476,
409.181,um,Surface,Distance from Origin,19,1000019477,19477,
385.059,um,Surface,Distance from Origin,19,1000019324,19478,
383.459,um,Surface,Distance from Origin,19,1000019361,19479,
406.467,um,Surface,Distance from Origin,19,1000018759,19480,
395.993,um,Surface,Distance from Origin,19,1000019114,19481,
396.799,um,Surface,Distance from Origin,19,1000019405,19482,
392.292,um,Surface,Distance from Origin,19,1000018762,19483,
416.16,um,Surface,Distance from Origin,19,1000019216,19484,
436.521,um,Surface,Distance from Origin,19,1000018764,19485,
430.878,um,Surface,Distance from Origin,19,1000019486,19486,
430.228,um,Surface,Distance from Origin,19,1000018766,19487,
427.161,um,Surface,Distance from Origin,19,1000019297,19488,
481.925,um,Surface,Distance from Origin,19,1000018799,19489,
494.483,um,Surface,Distance from Origin,19,1000019450,19490,
344.15,um,Surface,Distance from Origin,19,1000019491,19491,
352.989,um,Surface,Distance from Origin,19,1000019412,19492,
335.465,um,Surface,Distance from Origin,19,1000019152,19493,
373.878,um,Surface,Distance from Origin,19,1000018770,19494,
326.921,um,Surface,Distance from Origin,19,1000019150,19495,
357.768,um,Surface,Distance from Origin,19,1000019340,19496,
340.889,um,Surface,Distance from Origin,19,1000019180,19497,
308.98,um,Surface,Distance from Origin,19,1000019133,19498,
324.241,um,Surface,Distance from Origin,19,1000019087,19499,
299.612,um,Surface,Distance from Origin,19,1000018773,19500,
283.748,um,Surface,Distance from Origin,19,1000019310,19501,
275.982,um,Surface,Distance from Origin,19,1000018774,19502,
278.242,um,Surface,Distance from Origin,19,1000019049,19503,
255.748,um,Surface,Distance from Origin,19,1000019465,19504,
327.017,um,Surface,Distance from Origin,19,1000019350,19505,
244.816,um,Surface,Distance from Origin,19,1000018776,19506,
261.356,um,Surface,Distance from Origin,19,1000019353,19507,
216.817,um,Surface,Distance from Origin,19,1000019354,19508,
343.777,um,Surface,Distance from Origin,20,1000019491,19509,
353.997,um,Surface,Distance from Origin,20,1000019412,19510,
389.039,um,Surface,Distance from Origin,20,1000019064,19511,
354.843,um,Surface,Distance from Origin,20,1000019472,19512,
385.397,um,Surface,Distance from Origin,20,1000019395,19513,
371.711,um,Surface,Distance from Origin,20,1000019436,19514,
415.718,um,Surface,Distance from Origin,20,1000019396,19515,
375.515,um,Surface,Distance from Origin,20,1000019516,19516,
408.365,um,Surface,Distance from Origin,20,1000019477,19517,
386.794,um,Surface,Distance from Origin,20,1000019324,19518,
383.26,um,Surface,Distance from Origin,20,1000019361,19519,
393.673,um,Surface,Distance from Origin,20,1000019114,19520,
396.454,um,Surface,Distance from Origin,20,1000019405,19521,
392.694,um,Surface,Distance from Origin,20,1000019522,19522,
393.578,um,Surface,Distance from Origin,20,1000018762,19523,
415.219,um,Surface,Distance from Origin,20,1000019216,19524,
436.935,um,Surface,Distance from Origin,20,1000018764,19525,
431.35,um,Surface,Distance from Origin,20,1000019486,19526,
430.814,um,Surface,Distance from Origin,20,1000018766,19527,
427.27,um,Surface,Distance from Origin,20,1000019297,19528,
482.588,um,Surface,Distance from Origin,20,1000018799,19529,
494.359,um,Surface,Distance from Origin,20,1000019450,19530,
335.521,um,Surface,Distance from Origin,20,1000019152,19531,
373.592,um,Surface,Distance from Origin,20,1000018770,19532,
326.995,um,Surface,Distance from Origin,20,1000019150,19533,
357.227,um,Surface,Distance from Origin,20,1000019340,19534,
308.637,um,Surface,Distance from Origin,20,1000019133,19535,
324.408,um,Surface,Distance from Origin,20,1000019087,19536,
300.044,um,Surface,Distance from Origin,20,1000018773,19537,
276.687,um,Surface,Distance from Origin,20,1000018774,19538,
278.994,um,Surface,Distance from Origin,20,1000019049,19539,
256.578,um,Surface,Distance from Origin,20,1000019465,19540,
327.668,um,Surface,Distance from Origin,20,1000019350,19541,
244.985,um,Surface,Distance from Origin,20,1000018776,19542,
261.699,um,Surface,Distance from Origin,20,1000019353,19543,
217.29,um,Surface,Distance from Origin,20,1000019354,19544,
353.501,um,Surface,Distance from Origin,21,1000019472,19545,
382.445,um,Surface,Distance from Origin,21,1000019395,19546,
387.729,um,Surface,Distance from Origin,21,1000019064,19547,
370.247,um,Surface,Distance from Origin,21,1000019436,19548,
415.129,um,Surface,Distance from Origin,21,1000019396,19549,
375.414,um,Surface,Distance from Origin,21,1000019516,19550,
409.321,um,Surface,Distance from Origin,21,1000019477,19551,
385.967,um,Surface,Distance from Origin,21,1000019324,19552,
406.926,um,Surface,Distance from Origin,21,1000019553,19553,
383.221,um,Surface,Distance from Origin,21,1000019361,19554,
394.517,um,Surface,Distance from Origin,21,1000019114,19555,
390.917,um,Surface,Distance from Origin,21,1000019522,19556,
395.713,um,Surface,Distance from Origin,21,1000019405,19557,
392.404,um,Surface,Distance from Origin,21,1000018762,19558,
415.31,um,Surface,Distance from Origin,21,1000019216,19559,
436.136,um,Surface,Distance from Origin,21,1000018764,19560,
431.845,um,Surface,Distance from Origin,21,1000019486,19561,
430.118,um,Surface,Distance from Origin,21,1000018766,19562,
427.356,um,Surface,Distance from Origin,21,1000019297,19563,
482.15,um,Surface,Distance from Origin,21,1000018799,19564,
493.653,um,Surface,Distance from Origin,21,1000019450,19565,
354.078,um,Surface,Distance from Origin,21,1000019412,19566,
343.761,um,Surface,Distance from Origin,21,1000019491,19567,
335.677,um,Surface,Distance from Origin,21,1000019152,19568,
374.461,um,Surface,Distance from Origin,21,1000018770,19569,
326.979,um,Surface,Distance from Origin,21,1000019150,19570,
356.446,um,Surface,Distance from Origin,21,1000019340,19571,
307.775,um,Surface,Distance from Origin,21,1000019133,19572,
323.778,um,Surface,Distance from Origin,21,1000019087,19573,
299.675,um,Surface,Distance from Origin,21,1000018773,19574,
275.872,um,Surface,Distance from Origin,21,1000018774,19575,
256.321,um,Surface,Distance from Origin,21,1000019465,19576,
327.59,um,Surface,Distance from Origin,21,1000019350,19577,
244.829,um,Surface,Distance from Origin,21,1000018776,19578,
260.704,um,Surface,Distance from Origin,21,1000019353,19579,
381.495,um,Surface,Distance from Origin,22,1000019395,19580,
354.469,um,Surface,Distance from Origin,22,1000019472,19581,
388.08,um,Surface,Distance from Origin,22,1000019064,19582,
369.831,um,Surface,Distance from Origin,22,1000019436,19583,
414.075,um,Surface,Distance from Origin,22,1000019396,19584,
374.714,um,Surface,Distance from Origin,22,1000019516,19585,
408.948,um,Surface,Distance from Origin,22,1000019477,19586,
406.25,um,Surface,Distance from Origin,22,1000019553,19587,
382.302,um,Surface,Distance from Origin,22,1000019361,19588,
386.703,um,Surface,Distance from Origin,22,1000019324,19589,
392.414,um,Surface,Distance from Origin,22,1000019114,19590,
390.839,um,Surface,Distance from Origin,22,1000019522,19591,
395.838,um,Surface,Distance from Origin,22,1000019405,19592,
391.429,um,Surface,Distance from Origin,22,1000018762,19593,
415.302,um,Surface,Distance from Origin,22,1000019216,19594,
434.949,um,Surface,Distance from Origin,22,1000018764,19595,
431.58,um,Surface,Distance from Origin,22,1000019486,19596,
430.306,um,Surface,Distance from Origin,22,1000018766,19597,
427.456,um,Surface,Distance from Origin,22,1000019297,19598,
435.437,um,Surface,Distance from Origin,22,1000019599,19599,
467.366,um,Surface,Distance from Origin,22,1000019600,19600,
481.448,um,Surface,Distance from Origin,22,1000018799,19601,
493.206,um,Surface,Distance from Origin,22,1000019450,19602,
354.33,um,Surface,Distance from Origin,22,1000019412,19603,
343.641,um,Surface,Distance from Origin,22,1000019491,19604,
335.346,um,Surface,Distance from Origin,22,1000019152,19605,
374.063,um,Surface,Distance from Origin,22,1000018770,19606,
327.155,um,Surface,Distance from Origin,22,1000019150,19607,
356.133,um,Surface,Distance from Origin,22,1000019340,19608,
307.276,um,Surface,Distance from Origin,22,1000019133,19609,
299.591,um,Surface,Distance from Origin,22,1000018773,19610,
275.072,um,Surface,Distance from Origin,22,1000018774,19611,
256.466,um,Surface,Distance from Origin,22,1000019465,19612,
327.778,um,Surface,Distance from Origin,22,1000019350,19613,
260.534,um,Surface,Distance from Origin,22,1000019614,19614,
245.386,um,Surface,Distance from Origin,22,1000018776,19615,
260.472,um,Surface,Distance from Origin,22,1000019353,19616,
217.179,um,Surface,Distance from Origin,22,1000019617,19617,
368.06,um,Surface,Distance from Origin,23,1000019436,19618,
414.027,um,Surface,Distance from Origin,23,1000019396,19619,
373.218,um,Surface,Distance from Origin,23,1000019516,19620,
408.27,um,Surface,Distance from Origin,23,1000019477,19621,
405.248,um,Surface,Distance from Origin,23,1000019553,19622,
382.842,um,Surface,Distance from Origin,23,1000019361,19623,
386.662,um,Surface,Distance from Origin,23,1000019324,19624,
392.72,um,Surface,Distance from Origin,23,1000019114,19625,
390.431,um,Surface,Distance from Origin,23,1000019522,19626,
394.955,um,Surface,Distance from Origin,23,1000019405,19627,
391.59,um,Surface,Distance from Origin,23,1000018762,19628,
414.993,um,Surface,Distance from Origin,23,1000019216,19629,
434.178,um,Surface,Distance from Origin,23,1000018764,19630,
431.159,um,Surface,Distance from Origin,23,1000019486,19631,
441.759,um,Surface,Distance from Origin,23,1000019632,19632,
421.752,um,Surface,Distance from Origin,23,1000019633,19633,
430.239,um,Surface,Distance from Origin,23,1000018766,19634,
428.217,um,Surface,Distance from Origin,23,1000019297,19635,
435.666,um,Surface,Distance from Origin,23,1000019599,19636,
466.418,um,Surface,Distance from Origin,23,1000019600,19637,
480.275,um,Surface,Distance from Origin,23,1000018799,19638,
492.446,um,Surface,Distance from Origin,23,1000019450,19639,
387.076,um,Surface,Distance from Origin,23,1000019064,19640,
382.058,um,Surface,Distance from Origin,23,1000019395,19641,
354.11,um,Surface,Distance from Origin,23,1000019472,19642,
353.696,um,Surface,Distance from Origin,23,1000019412,19643,
342.732,um,Surface,Distance from Origin,23,1000019491,19644,
334.794,um,Surface,Distance from Origin,23,1000019152,19645,
372.444,um,Surface,Distance from Origin,23,1000018770,19646,
325.839,um,Surface,Distance from Origin,23,1000019150,19647,
356.585,um,Surface,Distance from Origin,23,1000019340,19648,
306.594,um,Surface,Distance from Origin,23,1000019133,19649,
299.334,um,Surface,Distance from Origin,23,1000018773,19650,
274.087,um,Surface,Distance from Origin,23,1000018774,19651,
254.403,um,Surface,Distance from Origin,23,1000019465,19652,
327.839,um,Surface,Distance from Origin,23,1000019350,19653,
244.508,um,Surface,Distance from Origin,23,1000018776,19654,
260.794,um,Surface,Distance from Origin,23,1000019614,19655,
260.221,um,Surface,Distance from Origin,23,1000019353,19656,
216.387,um,Surface,Distance from Origin,23,1000019617,19657,
208.519,um,Surface,Distance from Origin,23,1000019658,19658,
354.798,um,Surface,Distance from Origin,24,1000019472,19659,
384.705,um,Surface,Distance from Origin,24,1000019395,19660,
414,um,Surface,Distance from Origin,24,1000019396,19661,
373.978,um,Surface,Distance from Origin,24,1000019516,19662,
409.342,um,Surface,Distance from Origin,24,1000019477,19663,
406.909,um,Surface,Distance from Origin,24,1000019553,19664,
385.369,um,Surface,Distance from Origin,24,1000019324,19665,
383.054,um,Surface,Distance from Origin,24,1000019361,19666,
394.732,um,Surface,Distance from Origin,24,1000019114,19667,
391.246,um,Surface,Distance from Origin,24,1000019522,19668,
395.783,um,Surface,Distance from Origin,24,1000019405,19669,
392.591,um,Surface,Distance from Origin,24,1000018762,19670,
434.774,um,Surface,Distance from Origin,24,1000018764,19671,
415.814,um,Surface,Distance from Origin,24,1000019216,19672,
431.816,um,Surface,Distance from Origin,24,1000019486,19673,
442.847,um,Surface,Distance from Origin,24,1000019632,19674,
421.339,um,Surface,Distance from Origin,24,1000019633,19675,
428.124,um,Surface,Distance from Origin,24,1000019676,19676,
430.507,um,Surface,Distance from Origin,24,1000018766,19677,
428.989,um,Surface,Distance from Origin,24,1000019297,19678,
437.114,um,Surface,Distance from Origin,24,1000019599,19679,
463.884,um,Surface,Distance from Origin,24,1000019600,19680,
481.535,um,Surface,Distance from Origin,24,1000018799,19681,
387.182,um,Surface,Distance from Origin,24,1000019064,19682,
354.611,um,Surface,Distance from Origin,24,1000019412,19683,
343.442,um,Surface,Distance from Origin,24,1000019491,19684,
374.637,um,Surface,Distance from Origin,24,1000018770,19685,
326.69,um,Surface,Distance from Origin,24,1000019150,19686,
356.64,um,Surface,Distance from Origin,24,1000019340,19687,
306.761,um,Surface,Distance from Origin,24,1000019133,19688,
300.059,um,Surface,Distance from Origin,24,1000018773,19689,
275.762,um,Surface,Distance from Origin,24,1000018774,19690,
329.667,um,Surface,Distance from Origin,24,1000019350,19691,
262.184,um,Surface,Distance from Origin,24,1000019614,19692,
244.684,um,Surface,Distance from Origin,24,1000018776,19693,
262.134,um,Surface,Distance from Origin,24,1000019353,19694,
216.465,um,Surface,Distance from Origin,24,1000019617,19695,
208.987,um,Surface,Distance from Origin,24,1000019658,19696,
343.522,um,Surface,Distance from Origin,25,1000019491,19697,
354.562,um,Surface,Distance from Origin,25,1000019412,19698,
354.477,um,Surface,Distance from Origin,25,1000019699,19699,
388.338,um,Surface,Distance from Origin,25,1000019064,19700,
384.844,um,Surface,Distance from Origin,25,1000019395,19701,
414.64,um,Surface,Distance from Origin,25,1000019396,19702,
375.792,um,Surface,Distance from Origin,25,1000019516,19703,
